loan_id,month_index,reporting_month,origination_month,loan_age_months,remaining_term_months,original_balance,current_balance,interest_rate,days_past_due,modification_flag,next_3m_delinquency_flag,next_6m_delinquency_flag,next_12m_default_flag,next_12m_prepayment_flag,next_state,exception_required,exception_type,balance_to_orig_ratio,seasoning_pct,monthly_interest_accrual,credit_risk_tier,ltv_risk_tier,dti_risk_tier,combined_risk_index,is_currently_delinquent,is_severely_delinquent,dpd_to_age_ratio,is_modified,state_AZ,state_CA,state_CO,state_CT,state_FL,state_GA,state_IL,state_IN,state_KY,state_LA,state_MA,state_MD,state_MI,state_MN,state_MO,state_NC,state_NJ,state_NY,state_OH,state_OK,state_OR,state_PA,state_SC,state_TN,state_TX,state_UT,state_VA,state_WA,state_WI,loan_purpose_Refinance_Cashout,loan_purpose_Refinance_NoCashout,occupancy_type_Primary,occupancy_type_Second_Home,property_type_Multi_Family,property_type_Single_Family,property_type_Townhouse,servicer_name_ServicerB,servicer_name_ServicerC,servicer_name_ServicerD,servicer_name_ServicerE,current_status_60DPD,current_status_90DPD,current_status_Current,current_status_Default,current_status_Prepaid,current_balance_is_missing,interest_rate_is_missing
LN000411,24,2024-02,2022-03,24,156,220174,199205.19,6.68,0,0,0.0,0.0,0.0,1.0,Current,0,none,,0.13333332592592634,,6,3,4,13,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
LN000411,25,2024-03,2022-03,25,155,220174,210981.74,6.68,0,0,0.0,0.0,0.0,1.0,Prepaid,0,none,0.9582500203948582,0.13888888117283993,1174.4650193333332,6,3,4,13,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
LN000411,26,2024-04,2022-03,26,154,220174,210981.74,6.68,0,0,,,,,,0,none,0.9582500203948582,0.14444443641975352,1174.4650193333332,6,3,4,13,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
LN000412,1,2023-05,2023-05,1,359,196127,195844.23,5.767,0,0,0.0,0.0,0.0,0.0,Current,0,none,0.9985582300754839,0.0027777777006172863,941.1947286750002,4,4,5,13,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
LN000412,2,2023-06,2023-05,2,358,196127,195561.47,5.767,0,0,0.0,0.0,0.0,0.0,Current,0,none,0.9971165111893255,0.005555555401234573,939.8358312416668,4,4,5,13,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
LN000412,3,2023-07,2023-05,3,357,196127,195278.7,5.767,0,0,0.0,0.0,0.0,0.0,Current,0,none,0.9956747413157968,0.008333333101851859,938.4768857500002,4,4,5,13,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
LN000412,4,2023-08,2023-05,4,356,196127,194995.94,5.767,0,0,0.0,0.0,0.0,1.0,Current,0,none,0.9942330224296384,0.011111110802469145,937.1179883166668,4,4,5,13,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
LN000412,5,2023-09,2023-05,5,355,196127,194713.17,5.767,0,0,0.0,0.0,0.0,1.0,Current,0,none,0.9927912525561097,0.013888888503086432,935.7590428250002,4,4,5,13,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
LN000412,6,2023-10,2023-05,6,354,196127,194430.4,5.767,0,0,0.0,0.0,0.0,1.0,Current,0,none,0.9913494826825807,0.016666666203703717,934.4000973333334,4,4,5,13,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
LN000412,7,2023-11,2023-05,7,353,196127,194147.64,5.767,0,0,0.0,0.0,0.0,1.0,Current,0,none,0.9899077637964224,0.019444443904321006,933.0411999000002,4,4,5,13,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
LN000412,8,2023-12,2023-05,8,352,196127,193864.87,5.767,0,0,0.0,0.0,0.0,1.0,Current,0,none,0.9884659939228936,0.02222222160493829,931.6822544083334,4,4,5,13,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
LN000412,9,2024-01,2023-05,9,351,196127,193582.11,5.767,0,0,0.0,0.0,0.0,1.0,Current,0,none,0.9870242750367352,0.024999999305555576,930.323356975,4,3,5,12,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
LN000412,10,2024-02,2023-05,10,350,196127,193299.34,5.767,0,0,0.0,0.0,0.0,1.0,Current,0,none,0.9855825051632064,0.027777777006172864,928.9644114833334,4,4,5,13,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
LN000412,11,2024-03,2023-05,11,349,196127,193016.57,5.767,0,0,0.0,0.0,0.0,1.0,Current,0,none,0.9841407352896777,0.03055555470679015,927.6054659916668,4,4,5,13,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
LN000412,12,2024-04,2023-05,12,348,196127,192733.81,5.767,0,0,0.0,0.0,0.0,1.0,Current,0,none,0.9826990164035192,0.033333332407407434,926.2465685583334,4,4,5,13,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
LN000413,1,2022-02,2022-02,1,359,324660,324151.66,6.263,0,0,1.0,1.0,0.0,1.0,Current,0,none,0.9984342388653226,0.0027777777006172863,1691.8015388166666,6,5,3,14,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
LN000413,2,2022-03,2022-02,2,358,324660,323643.33,6.263,0,0,1.0,1.0,0.0,1.0,30DPD,0,none,0.9968685085629007,0.005555555401234573,1689.1484798250003,6,5,3,14,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
LN000413,3,2022-04,2022-02,3,357,324660,323134.99,6.263,30,0,0.0,0.0,0.0,1.0,Current,0,none,0.9953027474590247,0.008333333101851859,1686.4953686416668,6,5,3,14,1,0,0.3333332962963004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
LN000413,4,2022-05,2022-02,4,356,324660,322626.65,6.263,0,0,0.0,0.0,0.0,1.0,Current,0,none,0.9937369863551488,0.011111110802469145,1683.8422574583335,4,5,3,12,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
LN000413,5,2022-06,2022-02,5,355,324660,322118.32,6.263,0,0,0.0,0.0,0.0,1.0,Current,0,none,0.9921712560527268,0.013888888503086432,1681.1891984666668,6,5,3,14,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
LN000413,6,2022-07,2022-02,6,354,324660,321609.98,6.263,0,0,0.0,0.0,0.0,1.0,Current,0,none,0.9906054949488509,0.016666666203703717,1678.5360872833335,6,5,3,14,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
LN000413,7,2022-08,2022-02,7,353,324660,321101.65,6.263,0,0,0.0,0.0,0.0,1.0,Current,0,none,0.989039764646429,0.019444443904321006,1675.883028291667,6,5,3,14,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
LN000413,8,2022-09,2022-02,8,352,324660,320593.31,6.263,0,0,0.0,0.0,0.0,1.0,Current,0,none,0.987474003542553,0.02222222160493829,1673.2299171083334,6,5,3,14,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
LN000413,9,2022-10,2022-02,9,351,324660,320084.97,6.263,0,0,0.0,0.0,0.0,1.0,Current,0,none,0.985908242438677,0.024999999305555576,1670.576805925,6,5,3,14,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
LN000413,10,2022-11,2022-02,10,350,324660,319576.64,6.263,0,0,0.0,0.0,0.0,1.0,Prepaid,0,none,0.9843425121362551,0.027777777006172864,1667.9237469333336,6,5,3,14,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
LN000413,11,2022-12,2022-02,11,349,324660,319576.64,6.263,0,0,,,,,,0,none,0.9843425121362551,0.03055555470679015,1667.9237469333336,6,5,3,14,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
LN000414,1,2023-10,2023-10,1,239,156560,156376.08,4.699,0,0,1.0,1.0,1.0,0.0,Current,0,none,0.9988252426546483,0.004166666493055563,612.3426665999999,4,2,3,9,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
LN000414,2,2023-11,2023-10,2,238,156560,156192.16,4.699,0,0,1.0,1.0,1.0,0.0,30DPD,0,none,0.9976504853731701,0.008333332986111126,611.6224665333333,2,2,3,7,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
LN000414,3,2023-12,2023-10,3,237,156560,156008.24,4.699,30,0,1.0,1.0,1.0,0.0,30DPD,0,none,0.9964757280916916,0.012499999479166688,610.9022664666666,2,3,3,8,1,0,0.3333332962963004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
LN000414,4,2024-01,2023-10,4,236,156560,155824.32,4.699,30,0,1.0,1.0,1.0,0.0,30DPD,0,none,0.9953009708102134,0.01666666597222225,610.1820663999999,2,2,3,7,1,0,0.24999997916666838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
LN000414,5,2024-02,2023-10,5,235,156560,155640.41,4.699,30,0,1.0,1.0,1.0,0.0,30DPD,0,none,0.9941262774020104,0.020833332465277812,609.4619054916666,2,2,3,7,1,0,0.19999998666666755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
LN000414,6,2024-03,2023-10,6,234,156560,155456.49,4.699,30,0,1.0,1.0,1.0,0.0,60DPD,0,none,0.992951520120532,0.024999998958333377,608.7417054249999,2,2,3,7,1,0,0.1666666574074079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
LN000414,7,2024-04,2023-10,7,233,156560,155272.57,4.699,60,0,1.0,1.0,1.0,0.0,60DPD,0,none,0.9917767628390537,0.029166665451388938,608.0215053583332,2,2,3,7,1,1,0.2857142721088442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
LN000415,1,2023-01,2023-01,1,359,163824,163602.1,5.418,0,0,0.0,0.0,0.0,1.0,Current,0,none,0.9986454975462299,0.0027777777006172863,738.6634815,3,2,3,8,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
LN000415,2,2023-02,2023-01,2,358,163824,163380.2,5.418,0,0,0.0,0.0,0.0,1.0,Current,0,none,0.9972909951535008,0.005555555401234573,737.661603,3,2,3,8,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
LN000415,3,2023-03,2023-01,3,357,163824,280060.0085198708,5.418,0,0,0.0,0.0,0.0,1.0,Current,1,data_entry_error,1.7095175829107803,0.008333333101851859,1264.4709384672167,3,2,3,8,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
LN000415,4,2023-04,2023-01,4,356,163824,162936.4,5.418,0,0,0.0,0.0,0.0,1.0,Current,0,none,0.9945819903680424,0.011111110802469145,735.657846,3,2,3,8,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
LN000415,5,2023-05,2023-01,5,355,163824,162714.5,5.418,0,0,0.0,0.0,0.0,1.0,Current,0,none,0.9932274879753134,0.013888888503086432,734.6559675,3,2,3,8,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
LN000415,6,2023-06,2023-01,6,354,163824,162492.6,5.418,0,0,0.0,0.0,0.0,1.0,Current,0,none,0.9918729855825843,0.016666666203703717,733.654089,3,2,3,8,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
LN000415,7,2023-07,2023-01,7,353,163824,162270.7,5.418,0,0,0.0,0.0,0.0,1.0,Current,0,none,0.9905184831898552,0.019444443904321006,732.6522105,4,2,3,9,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
LN000415,8,2023-08,2023-01,8,352,163824,162048.8,5.418,0,0,0.0,0.0,0.0,1.0,Current,0,none,0.989163980797126,0.02222222160493829,731.6503319999999,3,2,3,8,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
LN000415,9,2023-09,2023-01,9,351,163824,199205.19,5.418,0,0,0.0,0.0,0.0,1.0,Current,0,none,,0.024999999305555576,,3,2,3,8,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
LN000415,10,2023-10,2023-01,10,350,163824,161605.0,5.418,0,0,0.0,0.0,0.0,1.0,Current,0,none,0.9864549760116678,0.027777777006172864,729.646575,3,2,3,8,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
LN000415,11,2023-11,2023-01,11,349,163824,161383.1,5.418,0,0,0.0,0.0,0.0,1.0,Prepaid,0,none,0.9851004736189387,0.03055555470679015,728.6446965,3,3,3,9,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
LN000415,12,2023-12,2023-01,12,348,163824,161383.1,5.418,0,0,,,,,,0,none,0.9851004736189387,0.033333332407407434,728.6446965,3,2,3,8,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
LN000416,1,2022-03,2022-03,1,359,139098,138923.85,5.008,0,0,0.0,0.0,0.0,0.0,Current,0,none,0.9987480049318649,0.0027777777006172863,579.7755340000001,1,3,2,6,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
LN000416,2,2022-04,2022-03,2,358,139098,138749.7,5.008,0,0,0.0,0.0,0.0,0.0,Current,0,none,0.9974960099356214,0.005555555401234573,579.048748,1,3,2,6,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
LN000416,3,2022-05,2022-03,3,357,139098,138575.55,5.008,0,0,0.0,0.0,0.0,0.0,Current,0,none,0.9962440149393778,0.008333333101851859,578.321962,1,3,2,6,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
LN000416,4,2022-06,2022-03,4,356,139098,138401.4,5.008,0,0,0.0,0.0,0.0,0.0,Current,0,none,0.9949920199431342,0.011111110802469145,577.595176,1,3,2,6,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
LN000416,5,2022-07,2022-03,5,355,139098,138227.25,5.008,0,0,0.0,0.0,0.0,0.0,Current,0,none,0.9937400249468907,0.013888888503086432,576.8683900000001,1,3,2,6,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
LN000416,6,2022-08,2022-03,6,354,139098,138053.1,5.008,0,0,0.0,0.0,0.0,0.0,Current,0,none,0.9924880299506473,0.016666666203703717,576.141604,1,3,2,6,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
LN000416,7,2022-09,2022-03,7,353,139098,137878.95,5.008,0,0,0.0,0.0,0.0,0.0,Current,0,none,0.9912360349544038,0.019444443904321006,575.4148180000001,1,3,2,6,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
LN000416,8,2022-10,2022-03,8,352,139098,137704.79,5.008,0,0,0.0,0.0,0.0,0.0,Current,0,none,0.9899839680664005,0.02222222160493829,574.6879902666667,1,3,2,6,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
LN000416,9,2022-11,2022-03,9,351,139098,137530.64,5.008,0,0,0.0,0.0,0.0,0.0,Current,0,none,0.988731973070157,0.024999999305555576,573.9612042666668,1,3,2,6,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
LN000416,10,2022-12,2022-03,10,350,139098,137356.49,5.008,0,0,0.0,0.0,0.0,0.0,Current,0,none,0.9874799780739134,0.027777777006172864,573.2344182666667,1,3,2,6,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
LN000416,11,2023-01,2022-03,11,349,139098,137182.34,5.008,0,0,0.0,0.0,0.0,1.0,Current,0,none,0.9862279830776699,0.03055555470679015,572.5076322666666,1,3,2,6,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
LN000416,12,2023-02,2022-03,12,348,139098,137008.19,5.008,0,0,0.0,0.0,0.0,1.0,Current,0,none,0.9849759880814264,0.033333332407407434,571.7808462666667,1,3,2,6,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
LN000416,13,2023-03,2022-03,13,347,139098,136834.04,5.008,0,0,0.0,0.0,0.0,1.0,Current,0,none,0.983723993085183,0.03611111010802472,571.0540602666667,1,3,2,6,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
LN000416,14,2023-04,2022-03,14,346,139098,136659.89,5.008,0,0,0.0,0.0,0.0,1.0,Current,0,none,0.9824719980889395,0.03888888780864201,570.3272742666668,1,3,2,6,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
LN000416,15,2023-05,2022-03,15,345,139098,136485.74,5.008,0,0,0.0,0.0,0.0,1.0,Current,0,none,0.9812200030926959,0.04166666550925929,569.6004882666666,1,3,2,6,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
LN000416,16,2023-06,2022-03,16,344,139098,136311.59,5.008,0,0,0.0,0.0,0.0,1.0,Current,0,none,0.9799680080964523,0.04444444320987658,568.8737022666667,1,3,2,6,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
LN000416,17,2023-07,2022-03,17,343,139098,136137.44,5.008,0,0,0.0,0.0,0.0,1.0,Current,0,none,0.9787160131002088,0.04722222091049387,568.1469162666667,1,3,2,6,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
LN000416,18,2023-08,2022-03,18,342,139098,135963.29,5.008,0,0,0.0,0.0,0.0,1.0,Current,0,none,0.9774640181039654,0.04999999861111115,567.4201302666668,1,3,2,6,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
LN000416,19,2023-09,2022-03,19,341,139098,135789.14,5.008,0,0,0.0,0.0,0.0,1.0,Current,0,none,0.9762120231077219,0.05277777631172844,566.6933442666667,1,3,2,6,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
LN000416,20,2023-10,2022-03,20,340,139098,135614.99,5.008,0,0,0.0,0.0,0.0,1.0,Current,0,none,0.9749600281114782,0.05555555401234573,565.9665582666667,1,3,2,6,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
LN000416,21,2023-11,2022-03,21,339,139098,135440.84,5.008,0,0,0.0,0.0,0.0,1.0,Current,0,none,0.9737080331152348,0.05833333171296301,565.2397722666667,1,3,2,6,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
LN000416,22,2023-12,2022-03,22,338,139098,135266.68,5.008,0,0,0.0,0.0,0.0,1.0,Prepaid,0,none,0.9724559662272315,0.0611111094135803,564.5129445333333,1,3,2,6,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
LN000416,23,2024-01,2022-03,23,337,139098,135266.68,5.008,0,0,,,,,,0,none,0.9724559662272315,0.06388888711419759,564.5129445333333,1,3,2,6,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
